gid,wardId,wardName,countyName,authoritativeSubcountyName,authoritativeScuid,databaseSubCountyId,databaseSubCountyName,databaseCountyId,databaseCountyName,status,detail
2214,2301,Limuru East Ward,Kiambu,Limuru Sub County,,1406,Limuru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2215,2302,Ngecha Tigoni Ward,Kiambu,Limuru Sub County,,1406,Limuru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
153,2303,Dekaharia Ward,GARISSA,Fafi Sub County,,1282,Fafi,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
190,2304,Diif Ward,WAJIR,Wajir South Sub County,,1293,Wajir South,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2240,2305,Biashara Ward,Kiambu,Ruiru Sub County,,1407,Ruiru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
308,2306,Nkondi Ward,THARAKA-NITHI,Tharaka South Sub County,,1327,Tharaka South,66,Tharaka Nithi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
309,2307,Chiakagira Ward,THARAKA-NITHI,Tharaka South Sub County,,1327,Tharaka South,66,Tharaka Nithi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
310,2308,Marimanti Ward,THARAKA-NITHI,Tharaka South Sub County,,1327,Tharaka South,66,Tharaka Nithi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
311,2309,Ruguru-Ngandori Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
312,2310,Kithimu Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
313,2311,Nginda Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
314,2312,Mbeti north Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
315,2313,Kirimari Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
316,2314,Gaturi south Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
317,2315,Gaturi north Ward,EMBU,Manyatta  Sub County,,542,Manyatta  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
318,2316,Kaagari South Ward,EMBU,Runyenjes  Sub County,,543,Runyenjes  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
319,2317,Central ward,EMBU,Runyenjes  Sub County,,543,Runyenjes  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
320,2318,Kaagari North Ward,EMBU,Runyenjes  Sub County,,543,Runyenjes  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2242,2319,Kahawa/sukari Ward,Kiambu,Ruiru Sub County,,1407,Ruiru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2244,2320,Kiuu Ward,Kiambu,Ruiru Sub County,,1407,Ruiru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
331,2321,Ngomeni Ward,KITUI,Mwingi North Sub County,,343,Mwingi North Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
332,2322,Kyuso Ward,KITUI,Mwingi North Sub County,,343,Mwingi North Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2245,2323,Mwiki Ward,Kiambu,Ruiru Sub County,,1407,Ruiru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2246,2324,Mwihoko Ward,Kiambu,Ruiru Sub County,,1407,Ruiru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2247,2325,Githunguri Ward,Kiambu,Githunguri Sub County,,1399,Githunguri,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2248,2326,Ndanai/abosi Ward,Bomet,Sotik Sub County,,1491,Sotik,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2249,2327,Chemagel Ward,Bomet,Sotik Sub County,,1491,Sotik,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2250,2328,Kipsonoi Ward,Bomet,Sotik Sub County,,1491,Sotik,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2251,2329,Kapletundo Ward,Bomet,Sotik Sub County,,1491,Sotik,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2252,2330,Rongena/manaret Ward,Bomet,Sotik Sub County,,1491,Sotik,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2253,2331,Kong'asis Ward,Bomet,Chepalungu Sub County,,1489,Chepalungu,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2254,2332,Nyangores Ward,Bomet,Chepalungu Sub County,,1489,Chepalungu,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2255,2333,Sigor Ward,Bomet,Chepalungu Sub County,,1489,Chepalungu,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2256,2334,Chebunyo Ward,Bomet,Chepalungu Sub County,,1489,Chepalungu,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2257,2335,Siongiroi Ward,Bomet,Chepalungu Sub County,,1489,Chepalungu,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2258,2336,Merigi Ward,Bomet,Bomet East Sub County,,1488,Bomet East,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2259,2337,Kembu Ward,Bomet,Bomet East Sub County,,1488,Bomet East,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2260,2338,Longisa Ward,Bomet,Bomet East Sub County,,1488,Bomet East,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2261,2339,Kipreres  Ward,Bomet,Bomet East Sub County,,1488,Bomet East,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2262,2340,Chemaner Ward,Bomet,Bomet East Sub County,,1488,Bomet East,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2263,2341,Silibwet Township Ward,Bomet,Bomet Central Sub County,,1492,Bomet Central,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2264,2342,Ndaraweta Ward,Bomet,Bomet Central Sub County,,1492,Bomet Central,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2265,2343,Singorwet Ward,Bomet,Bomet Central Sub County,,1492,Bomet Central,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2266,2344,Chesoen Ward,Bomet,Bomet Central Sub County,,1492,Bomet Central,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2267,2345,Mutarakwa  Ward,Bomet,Bomet Central Sub County,,1492,Bomet Central,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2268,2346,Chepchabas Ward,Bomet,Konoin Sub County,,1490,Konoin,86,Bomet,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
159,2347,Ijara Ward,GARISSA,Ijara Sub County,,1285,Ijara,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
198,2348,GUBA,MANDERA,BANISSA,,518,BANISSA,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
199,2349,MALKAMARI,MANDERA,BANISSA,,518,BANISSA,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
88,2350,Kipini west Ward,TANA RIVER,Garsen Sub County,,517,Garsen Sub County,57,Tana River,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
89,2351,Garsen central Ward,TANA RIVER,Garsen Sub County,,517,Garsen Sub County,57,Tana River,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
90,2352,Garsen west Ward,TANA RIVER,Garsen Sub County,,517,Garsen Sub County,57,Tana River,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
107,2353,MKUNUMBI,LAMU,LAMU WEST,,1275,Lamu West,58,Lamu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
110,2354,BAHARI,LAMU,LAMU WEST,,1275,Lamu West,58,Lamu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
194,2355,DANDU,MANDERA,MANDERA WEST,,1295,Mandera West,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
195,2356,GITHER,MANDERA,MANDERA WEST,,1295,Mandera West,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
200,2357,KILIWAHERI,MANDERA,BANISSA,,518,BANISSA,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
209,2358,ELWAK NORTH,MANDERA,MANDERA SOUTH,,325,MANDERA SOUTH,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
230,2359,TURBI,MARSABIT,NORTH HORR,,1307,North Horr,64,Marsabit,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
109,2360,WITU,LAMU,LAMU WEST,,1275,Lamu West,58,Lamu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
237,2361,KARGI/SOUTH HORR,MARSABIT,LAISAMIS,,330,LAISAMIS,64,Marsabit,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
238,2362,KORR/NGURUNIT,MARSABIT,LAISAMIS,,330,LAISAMIS,64,Marsabit,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
91,2363,Garsen north Ward,TANA RIVER,Garsen Sub County,,517,Garsen Sub County,57,Tana River,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
239,2364,LOGOLOGO,MARSABIT,LAISAMIS,,330,LAISAMIS,64,Marsabit,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
132,2365,Galbet Ward,GARISSA,Garissa Sub County,,1283,Garissa,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
169,2366,Township Ward,WAJIR,Wajir East Sub County,,1291,Wajir East,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
170,2367,Barwaqo Ward,WAJIR,Wajir East Sub County,,1291,Wajir East,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
176,2368,Arbajahan Ward,WAJIR,Wajir West Sub County,,1294,Wajir West,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
178,2369,ADEMASAJIDE Ward,WAJIR,Wajir West Sub County,,1294,Wajir West,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
179,2370,Ganyure Wagalla Ward,WAJIR,Wajir West Sub County,,1294,Wajir West,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
180,2371,Lakoley south/basir Ward,WAJIR,Eldas Sub County,,1288,Eldas,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
299,2372,Ganga Ward,THARAKA-NITHI,Mwimbi Sub County,,341,Mwimbi Sub County,66,Tharaka Nithi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
300,2373,Chogoria Ward,THARAKA-NITHI,Mwimbi Sub County,,341,Mwimbi Sub County,66,Tharaka Nithi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
301,2374,Mariani Ward,THARAKA-NITHI,Igambang'ombe Sub County,,1323,Igambang'ombe,66,Tharaka Nithi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
302,2375,Karingani Ward,THARAKA-NITHI,Chuka Sub County,,548,Chuka Sub County,66,Tharaka Nithi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
303,2376,Magumoni Ward,THARAKA-NITHI,Chuka Sub County,,548,Chuka Sub County,66,Tharaka Nithi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
304,2377,Mugwe Ward,THARAKA-NITHI,Chuka Sub County,,548,Chuka Sub County,66,Tharaka Nithi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
321,2378,Kyeni north Ward,EMBU,Runyenjes  Sub County,,543,Runyenjes  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
322,2379,Kyeni south Ward,EMBU,Runyenjes  Sub County,,543,Runyenjes  Sub County,89,Embu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
323,2380,Mwea Ward,EMBU,Mbeere South  Sub County,,1331,Mbeere South,89,Embu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
324,2381,Makima Ward,EMBU,Mbeere South  Sub County,,1331,Mbeere South,89,Embu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
325,2382,Mbeti south Ward,EMBU,Mbeere South  Sub County,,1331,Mbeere South,89,Embu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
326,2383,Mavuria Ward,EMBU,Mbeere South  Sub County,,1331,Mbeere South,89,Embu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
327,2384,Kiambere Ward,EMBU,Mbeere South  Sub County,,1331,Mbeere South,89,Embu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
328,2385,Nthawa Ward,EMBU,Mbeere North  Sub County,,1332,Mbeere North,89,Embu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
350,2386,Kisasi Ward,KITUI,Kitui Rural Sub County,,348,Kitui Rural Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
357,2387,Mulango Ward,KITUI,Kitui Central  Sub County,,1336,Kitui Central,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
358,2388,Kyangwithya east Ward,KITUI,Kitui Central  Sub County,,1336,Kitui Central,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
361,2389,Chuluni Ward,KITUI,Kitui East Sub County,,354,Kitui East Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
366,2390,Mutomo Ward,KITUI,Kitui South Sub County,,357,Kitui South Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
367,2391,Mutha Ward,KITUI,Kitui South Sub County,,357,Kitui South Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
369,2392,Kanziko Ward,KITUI,Kitui South Sub County,,357,Kitui South Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
446,2393,Nyakio Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
447,2394,Githabai Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
448,2395,Magumu Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
451,2396,Geta Ward,NYANDARUA,Kipipiri Sub County,,1372,Kipipiri,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
453,2397,Karau Ward,NYANDARUA,Olkalou Sub County,,374,Olkalou Sub County,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
455,2398,Mirangine Ward,NYANDARUA,Olkalou Sub County,,374,Olkalou Sub County,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
456,2399,Kaimbaga Ward,NYANDARUA,Olkalou Sub County,,374,Olkalou Sub County,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
458,2400,Gathanji Ward,NYANDARUA,Oljoroorok Sub County,,342,Oljoroorok Sub County,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
