gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,normalizedCounty,normalizedSubCounty,actualWardId,actualCountyId,actualCountyName,actualSubCountyId,actualSubCountyName,candidateCountyIds,candidateSubCountyIds,candidateSubCountyNames,status,reason
2007,Kisii,Kitutu Chache South Sub County,Nyatieko Ward,kisii,kitutuchachesouth,2183,87,Kisii,485,Kitutu Chache South Sub County,87,485,Kitutu Chache South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2009,Nairobi,Westlands  Sub County,Karura Ward,nairobi,westlands,2184,79,Nairobi City,486,Westlands  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2010,Nairobi,Westlands  Sub County,Kangemi Ward,nairobi,westlands,2185,79,Nairobi City,486,Westlands  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2011,Nairobi,Westlands  Sub County,Mountain View Ward,nairobi,westlands,2186,79,Nairobi City,486,Westlands  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
678,TRANS NZOIA,Kwanza  Sub County,Keiyo Ward,transnzoia,kwanza,2187,81,Trans Nzoia,1427,Kwanza,81,1427,Kwanza,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2014,Nairobi,Dagoretti North Sub County,Gatina Ward,nairobi,dagorettinorth,2188,79,Nairobi City,487,Dagoretti North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
780,NANDI,Mosop Sub County,Sangalo/kebulonik Ward,nandi,mosop,2189,88,Nandi,462,Mosop Sub County,88,462,Mosop Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
786,BARINGO,Tiaty Sub County,Tangulbei/korossi Ward,baringo,tiaty,2190,90,Baringo,757,Tiaty East,90,,,KNOWN_SEMANTIC_EXCEPTION,"Authoritative identity is Tiaty Sub County, while the repaired canonical database identity is Tiaty East (ID 757). V15.2 explicitly established this semantic mapping; no general alias rule is being used."
2023,Nairobi,Langata  Sub County,Nairobi West Ward,nairobi,langata,2191,79,Nairobi City,1577,Lang'ata,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2024,Nairobi,Langata  Sub County,Mugumo-ini Ward,nairobi,langata,2192,79,Nairobi City,1577,Lang'ata,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
787,BARINGO,Tiaty Sub County,Churo/amaya Ward,baringo,tiaty,2193,90,Baringo,757,Tiaty East,90,,,KNOWN_SEMANTIC_EXCEPTION,"Authoritative identity is Tiaty Sub County, while the repaired canonical database identity is Tiaty East (ID 757). V15.2 explicitly established this semantic mapping; no general alias rule is being used."
788,BARINGO,Baringo North Sub County,Barwessa Ward,baringo,baringonorth,2194,90,Baringo,1447,Baringo North,90,1447,Baringo North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
789,BARINGO,Baringo North Sub County,Kabartonjo Ward,baringo,baringonorth,2195,90,Baringo,1447,Baringo North,90,1447,Baringo North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
790,BARINGO,Baringo North Sub County,Saimoi/kipsaraman Ward,baringo,baringonorth,2196,90,Baringo,1447,Baringo North,90,1447,Baringo North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
791,BARINGO,Baringo North Sub County,Saimo/soi Ward,baringo,baringonorth,2197,90,Baringo,1447,Baringo North,90,1447,Baringo North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
792,BARINGO,Baringo North Sub County,Bartabwa Ward,baringo,baringonorth,2198,90,Baringo,1447,Baringo North,90,1447,Baringo North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
793,BARINGO,Baringo Central Sub County,Kabarnet Ward,baringo,baringocentral,2199,90,Baringo,1446,Baringo Central,90,1446,Baringo Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2025,Nairobi,Langata  Sub County,South C Ward,nairobi,langata,2200,79,Nairobi City,1577,Lang'ata,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
795,BARINGO,Baringo Central Sub County,Tenges Ward,baringo,baringocentral,2201,90,Baringo,1446,Baringo Central,90,1446,Baringo Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
796,BARINGO,Baringo Central Sub County,Ewalel/chapchap Ward,baringo,baringocentral,2202,90,Baringo,1446,Baringo Central,90,1446,Baringo Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
797,BARINGO,Baringo Central Sub County,Kapropita Ward,baringo,baringocentral,2203,90,Baringo,1446,Baringo Central,90,1446,Baringo Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
798,BARINGO,Marigat Sub County,Marigat Ward,baringo,marigat,2204,90,Baringo,1450,Marigat,90,1450,Marigat,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
799,BARINGO,Marigat Sub County,Iichamus Ward,baringo,marigat,2205,90,Baringo,1450,Marigat,90,1450,Marigat,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
800,BARINGO,Marigat Sub County,Mochongoi Ward,baringo,marigat,2206,90,Baringo,1450,Marigat,90,1450,Marigat,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2026,Nairobi,Langata  Sub County,Nyayo Highrise Ward,nairobi,langata,2207,79,Nairobi City,1577,Lang'ata,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2027,Nairobi,Kibra  Sub County,Laini Saba Ward,nairobi,kibra,2208,79,Nairobi City,1576,Kibra,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
930,KAJIADO,Kajiado West Sub County,Mosiro Ward,kajiado,kajiadowest,2209,92,Kajiado,1479,Kajiado West,92,1479,Kajiado West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
931,KAJIADO,Loitokitok Sub County,Entonet/lenkism Ward,kajiado,loitokitok,2210,92,Kajiado,1480,Loitokitok,92,1480,Loitokitok,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
932,KAJIADO,Loitokitok Sub County,Imbrikani/eselelnkei Ward,kajiado,loitokitok,2211,92,Kajiado,1480,Loitokitok,92,1480,Loitokitok,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
933,KAJIADO,Loitokitok Sub County,Kuku Ward,kajiado,loitokitok,2212,92,Kajiado,1480,Loitokitok,92,1480,Loitokitok,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
934,KAJIADO,Loitokitok Sub County,Rombo Ward,kajiado,loitokitok,2213,92,Kajiado,1480,Loitokitok,92,1480,Loitokitok,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2028,Nairobi,Kibra  Sub County,Lindi Ward,nairobi,kibra,2214,79,Nairobi City,1576,Kibra,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
936,KERICHO,Kipkelion East Sub County,Londiani Ward,kericho,kipkelioneast,2215,56,Kericho,491,Kipkelion East Sub County,56,491,Kipkelion East Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2029,Nairobi,Kibra  Sub County,Makina Ward,nairobi,kibra,2216,79,Nairobi City,1576,Kibra,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2031,Nairobi,Kibra  Sub County,Sarang'ombe Ward,nairobi,kibra,2217,79,Nairobi City,1576,Kibra,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2032,Nairobi,Roysambu  Sub County,Githurai Ward,nairobi,roysambu,2218,79,Nairobi City,492,Roysambu  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2033,Nairobi,Roysambu  Sub County,Kahawa West,nairobi,roysambu,2219,79,Nairobi City,492,Roysambu  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2036,Nairobi,Roysambu  Sub County,Kahawa,nairobi,roysambu,2220,79,Nairobi City,492,Roysambu  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2037,Nairobi,Kasarani  Sub County,Clay City,nairobi,kasarani,2221,79,Nairobi City,1575,Kasarani,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2040,Nairobi,Kasarani  Sub County,Njiru Ward,nairobi,kasarani,2222,79,Nairobi City,1575,Kasarani,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2041,Nairobi,Kasarani  Sub County,Ruai Ward,nairobi,kasarani,2223,79,Nairobi City,1575,Kasarani,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2042,Nairobi,Ruaraka  Sub County,Babandogo,nairobi,ruaraka,2224,79,Nairobi City,405,Ruaraka  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2043,Nairobi,Ruaraka  Sub County,Utalii Ward,nairobi,ruaraka,2225,79,Nairobi City,405,Ruaraka  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2048,Nairobi,Embakasi South Sub County,Kwa Njenga Ward,nairobi,embakasisouth,2226,79,Nairobi City,407,Embakasi South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2056,Nairobi,Embakasi North Sub County,Dandora Area Iv Ward,nairobi,embakasinorth,2227,79,Nairobi City,533,Embakasi North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2049,Nairobi,Embakasi South Sub County,Kwa Reuben Ward,nairobi,embakasisouth,2228,79,Nairobi City,407,Embakasi South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2067,Nairobi,Embakasi West Sub County,Umoja I Ward,nairobi,embakasiwest,2229,79,Nairobi City,534,Embakasi West Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2051,Nairobi,Embakasi South Sub County,Kware Ward,nairobi,embakasisouth,2230,79,Nairobi City,407,Embakasi South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2052,Nairobi,Embakasi North Sub County,Kariobangi North Ward,nairobi,embakasinorth,2231,79,Nairobi City,533,Embakasi North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2053,Nairobi,Embakasi North Sub County,Dandora Area I Ward,nairobi,embakasinorth,2232,79,Nairobi City,533,Embakasi North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2054,Nairobi,Embakasi North Sub County,Dandora Area Ii Ward,nairobi,embakasinorth,2233,79,Nairobi City,533,Embakasi North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2055,Nairobi,Embakasi North Sub County,Dandora Area Iii Ward,nairobi,embakasinorth,2234,79,Nairobi City,533,Embakasi North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2057,Nairobi,Embakasi Central Sub County,Kayole North Ward,nairobi,embakasicentral,2235,79,Nairobi City,535,Embakasi Central Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2058,Nairobi,Embakasi Central Sub County,Kayole Central Ward,nairobi,embakasicentral,2236,79,Nairobi City,535,Embakasi Central Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2068,Nairobi,Embakasi West Sub County,Umoja Ii Ward,nairobi,embakasiwest,2237,79,Nairobi City,534,Embakasi West Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2059,Nairobi,Embakasi Central Sub County,Kayole South Ward,nairobi,embakasicentral,2238,79,Nairobi City,535,Embakasi Central Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2074,Nairobi,Makadara  Sub County,Makongeni Ward,nairobi,makadara,2239,79,Nairobi City,1578,Makadara,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2060,Nairobi,Embakasi Central Sub County,Komarock Ward,nairobi,embakasicentral,2240,79,Nairobi City,535,Embakasi Central Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2061,Nairobi,Embakasi Central Sub County,Matopeni/spring Valley Ward,nairobi,embakasicentral,2241,79,Nairobi City,535,Embakasi Central Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2076,Nairobi,Kamukunji  Sub County,Eastleigh North Ward,nairobi,kamukunji,2242,79,Nairobi City,1574,Kamukunji,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2062,Nairobi,Embakasi East Sub County,Upper Savanna Ward,nairobi,embakasieast,2243,79,Nairobi City,509,Embakasi East Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2069,Nairobi,Embakasi West Sub County,Mowlem Ward,nairobi,embakasiwest,2244,79,Nairobi City,534,Embakasi West Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2070,Nairobi,Embakasi West Sub County,Kariobangi South Ward,nairobi,embakasiwest,2245,79,Nairobi City,534,Embakasi West Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2071,Nairobi,Makadara  Sub County,Maringo/hamza Ward,nairobi,makadara,2246,79,Nairobi City,1578,Makadara,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
693,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward,transnzoia,kiminini,2247,81,Trans Nzoia,1429,Kiminini,81,1429,Kiminini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2079,Nairobi,Kamukunji  Sub County,California Ward,nairobi,kamukunji,2248,79,Nairobi City,1574,Kamukunji,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2075,Nairobi,Kamukunji  Sub County,Pumwani Ward,nairobi,kamukunji,2249,79,Nairobi City,1574,Kamukunji,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
694,TRANS NZOIA,Cherangany Sub County,Sinyerere Ward,transnzoia,cherangany,2250,81,Trans Nzoia,441,Cherangany Sub County,81,441,Cherangany Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2078,Nairobi,Kamukunji  Sub County,Airbase Ward,nairobi,kamukunji,2251,79,Nairobi City,1574,Kamukunji,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
133,GARISSA,Garissa Sub County,Iftin Ward,garissa,garissa,2252,60,Garissa,1283,Garissa,60,1283,Garissa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2080,Nairobi,Starehe  Sub County,Nairobi Central Ward,nairobi,starehe,2253,79,Nairobi City,513,Starehe  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
