sourceGid,wardName,authoritativeCountyName,authoritativeSubcountyName,authoritativeScuid,authoritativeCountyId,authoritativeSubcountyId,databaseWardId,databaseWardName,databaseCountyId,databaseCountyName,databaseSubcountyId,databaseSubcountyName,status,resolutionType,notes
102,KIUNGA,LAMU,LAMU EAST,cwnqFyTJIgX,58,1274,1170,KIUNGA,58,Lamu,1274,Lamu East,CORRECT,EXACT,
103,BASUBA,LAMU,LAMU EAST,cwnqFyTJIgX,58,1274,1171,BASUBA,58,Lamu,1274,Lamu East,CORRECT,EXACT,
104,SHELLA,LAMU,LAMU WEST,Lfxw0DfD4jN,58,1275,1172,SHELLA,58,Lamu,1275,Lamu West,CORRECT,EXACT,
105,MKOMAMI,LAMU,LAMU WEST,Lfxw0DfD4jN,58,1275,1173,MKOMAMI,58,Lamu,1275,Lamu West,CORRECT,EXACT,
106,HINDI,LAMU,LAMU WEST,Lfxw0DfD4jN,58,1275,1174,HINDI,58,Lamu,1275,Lamu West,CORRECT,EXACT,
98,Bangale Ward,TANA RIVER,Bura Sub County,yWPcTwGwQ2B,57,299,1175,Bangale Ward,57,Tana River,299,Bura Sub County,CORRECT,EXACT,
99,Sala Ward,TANA RIVER,Bura Sub County,yWPcTwGwQ2B,57,299,1176,Sala Ward,57,Tana River,299,Bura Sub County,CORRECT,EXACT,
108,HONGWE,LAMU,LAMU WEST,Lfxw0DfD4jN,58,1275,1177,HONGWE,58,Lamu,1275,Lamu West,CORRECT,EXACT,
1678,Lusheya Lubinu Ward,Kakamega,Mumias East Sub County,FBteTV1eqB6,54,1503,1178,Lusheya Lubinu Ward,54,Kakamega,1503,Mumias East,CORRECT,NORMALIZED,
1679,Malaha Isongo Makunga Ward,Kakamega,Mumias East Sub County,FBteTV1eqB6,54,1503,1179,Malaha Isongo Makunga Ward,54,Kakamega,1503,Mumias East,CORRECT,NORMALIZED,
1680,East Wanga Ward,Kakamega,Mumias East Sub County,FBteTV1eqB6,54,1503,1180,East Wanga Ward,54,Kakamega,1503,Mumias East,CORRECT,NORMALIZED,
1681,Koyonzo Ward,Kakamega,Matungu Sub County,ssbO49f0iLN,54,1502,1181,Koyonzo Ward,54,Kakamega,1502,Matungu,CORRECT,NORMALIZED,
1682,Kholera Ward,Kakamega,Matungu Sub County,ssbO49f0iLN,54,1502,1182,Kholera Ward,54,Kakamega,1502,Matungu,CORRECT,NORMALIZED,
1683,Khalaba Ward,Kakamega,Matungu Sub County,ssbO49f0iLN,54,1502,1183,Khalaba Ward,54,Kakamega,1502,Matungu,CORRECT,NORMALIZED,
111,Chala Ward,TAITA TAVETA,Taveta Sub County,jNzRdAwjaQ1,59,1278,1184,Chala Ward,59,Taita Taveta,1278,Taveta,CORRECT,NORMALIZED,
1485,Mokerero Ward,Migori,Kuria West Sub County,jtBjNpL9FXS,49,1550,1185,Mokerero Ward,49,Migori,1550,Kuria West,CORRECT,NORMALIZED,
115,Mata Ward,TAITA TAVETA,Taveta Sub County,jNzRdAwjaQ1,59,1278,1186,Mata Ward,59,Taita Taveta,1278,Taveta,CORRECT,NORMALIZED,
1487,Tagare Ward,Migori,Kuria West Sub County,jtBjNpL9FXS,49,1550,1187,Tagare Ward,49,Migori,1550,Kuria West,CORRECT,NORMALIZED,
116,Wundanyi/mbale Ward,TAITA TAVETA,Wundanyi Sub County,AM36DdkZ36Y,59,303,1188,Wundanyi/mbale Ward,59,Taita Taveta,303,Wundanyi Sub County,CORRECT,EXACT,
118,Wumingu/kishushe Ward,TAITA TAVETA,Wundanyi Sub County,AM36DdkZ36Y,59,303,1189,Wumingu/kishushe Ward,59,Taita Taveta,303,Wundanyi Sub County,CORRECT,EXACT,
1488,Nyamosense/komosoko Ward,Migori,Kuria West Sub County,jtBjNpL9FXS,49,1550,1190,Nyamosense/komosoko Ward,49,Migori,1550,Kuria West,CORRECT,NORMALIZED,
1489,Gokeharaka/getambwega Ward,Migori,Kuria East Sub County,THm2tCJa2ZQ,49,1549,1191,Gokeharaka/getambwega Ward,49,Migori,1549,Kuria East,CORRECT,NORMALIZED,
1491,Ntimaru East Ward,Migori,Kuria East Sub County,THm2tCJa2ZQ,49,1549,1192,Ntimaru East Ward,49,Migori,1549,Kuria East,CORRECT,NORMALIZED,
1492,Nyabasi East Ward,Migori,Kuria East Sub County,THm2tCJa2ZQ,49,1549,1193,Nyabasi East Ward,49,Migori,1549,Kuria East,CORRECT,NORMALIZED,
1493,Nyabasi West Ward,Migori,Kuria East Sub County,THm2tCJa2ZQ,49,1549,1194,Nyabasi West Ward,49,Migori,1549,Kuria East,CORRECT,NORMALIZED,
1494,East Kamagambo Ward,Migori,Rongo Sub County,fT37q3rXQ35,49,1552,1195,East Kamagambo Ward,49,Migori,1552,Rongo,CORRECT,NORMALIZED,
1495,Kivaa Ward,Machakos,Masinga Sub County,hpcb7MYi6nc,50,1356,1196,Kivaa Ward,50,Machakos,1356,Masinga,CORRECT,NORMALIZED,
1496,Masinga Central Ward,Machakos,Masinga Sub County,hpcb7MYi6nc,50,1356,1197,Masinga Central Ward,50,Machakos,1356,Masinga,CORRECT,NORMALIZED,
1497,Ekalakala Ward,Machakos,Masinga Sub County,hpcb7MYi6nc,50,1356,1198,Ekalakala Ward,50,Machakos,1356,Masinga,CORRECT,NORMALIZED,
1498,Muthesya Ward,Machakos,Masinga Sub County,hpcb7MYi6nc,50,1356,1199,Muthesya Ward,50,Machakos,1356,Masinga,CORRECT,NORMALIZED,
1499,Mananja Ward,Machakos,Masinga Sub County,hpcb7MYi6nc,50,1356,1200,Mananja Ward,50,Machakos,1356,Masinga,CORRECT,NORMALIZED,
1500,Ndalani Ward,Machakos,Yatta Sub County,CeukNtGhW7J,50,1359,1201,Ndalani Ward,50,Machakos,1359,Yatta,CORRECT,NORMALIZED,
1501,Matuu Ward,Machakos,Yatta Sub County,CeukNtGhW7J,50,1359,1202,Matuu Ward,50,Machakos,1359,Yatta,CORRECT,NORMALIZED,
1502,Kithimani Ward,Machakos,Yatta Sub County,CeukNtGhW7J,50,1359,1203,Kithimani Ward,50,Machakos,1359,Yatta,CORRECT,NORMALIZED,
1503,Ikombe Ward,Machakos,Yatta Sub County,CeukNtGhW7J,50,1359,1204,Ikombe Ward,50,Machakos,1359,Yatta,CORRECT,NORMALIZED,
1504,Katangi Ward,Machakos,Yatta Sub County,CeukNtGhW7J,50,1359,1205,Katangi Ward,50,Machakos,1359,Yatta,CORRECT,NORMALIZED,
1505,Kangundo North Ward,Machakos,Kangundo Sub County,vMPhBuymSKt,50,1353,1206,Kangundo North Ward,50,Machakos,1353,Kangundo,CORRECT,NORMALIZED,
1506,Kangundo Central Ward,Machakos,Kangundo Sub County,vMPhBuymSKt,50,1353,1207,Kangundo Central Ward,50,Machakos,1353,Kangundo,CORRECT,NORMALIZED,
1507,Kangundo East Ward,Machakos,Kangundo Sub County,vMPhBuymSKt,50,1353,1208,Kangundo East Ward,50,Machakos,1353,Kangundo,CORRECT,NORMALIZED,
1508,Kangundo West Ward,Machakos,Kangundo Sub County,vMPhBuymSKt,50,1353,1209,Kangundo West Ward,50,Machakos,1353,Kangundo,CORRECT,NORMALIZED,
1509,Tala Ward,Machakos,Matungulu Sub County,GnixPSqaV6D,50,1357,1210,Tala Ward,50,Machakos,1357,Matungulu,CORRECT,NORMALIZED,
1510,Matungulu North Ward,Machakos,Matungulu Sub County,GnixPSqaV6D,50,1357,1211,Matungulu North Ward,50,Machakos,1357,Matungulu,CORRECT,NORMALIZED,
1511,Matungulu East Ward,Machakos,Matungulu Sub County,GnixPSqaV6D,50,1357,1212,Matungulu East Ward,50,Machakos,1357,Matungulu,CORRECT,NORMALIZED,
1512,Matungulu West Ward,Machakos,Matungulu Sub County,GnixPSqaV6D,50,1357,1213,Matungulu West Ward,50,Machakos,1357,Matungulu,CORRECT,NORMALIZED,
1513,Kyeleni Ward,Machakos,Matungulu Sub County,GnixPSqaV6D,50,1357,1214,Kyeleni Ward,50,Machakos,1357,Matungulu,CORRECT,NORMALIZED,
1514,Mitamboni Ward,Machakos,Kathiani Sub County,iCey76HYgLP,50,1354,1215,Mitamboni Ward,50,Machakos,1354,Kathiani,CORRECT,NORMALIZED,
1515,Kathiani Central Ward,Machakos,Kathiani Sub County,iCey76HYgLP,50,1354,1216,Kathiani Central Ward,50,Machakos,1354,Kathiani,CORRECT,NORMALIZED,
1516,Upper Kaewa-iveti Ward,Machakos,Kathiani Sub County,iCey76HYgLP,50,1354,1217,Upper Kaewa-iveti Ward,50,Machakos,1354,Kathiani,CORRECT,NORMALIZED,
1517,Lower Kaewa-kaani Ward,Machakos,Kathiani Sub County,iCey76HYgLP,50,1354,1218,Lower Kaewa-kaani Ward,50,Machakos,1354,Kathiani,CORRECT,NORMALIZED,
1518,Athi River Ward,Machakos,Athi River Sub County,BxfsSc6Svrc,50,1351,1219,Athi River Ward,50,Machakos,1351,Athi River,CORRECT,NORMALIZED,
1519,Kinanie Ward,Machakos,Athi River Sub County,BxfsSc6Svrc,50,1351,1220,Kinanie Ward,50,Machakos,1351,Athi River,CORRECT,NORMALIZED,
1548,Kibiri Ward,Homa Bay,Karachuonyo Sub County,fmsyW02tPng,51,269,1221,Kibiri Ward,51,Homa Bay,269,Karachuonyo Sub County,CORRECT,EXACT,
1549,Wang'chieng Ward,Homa Bay,Karachuonyo Sub County,fmsyW02tPng,51,269,1222,Wang'chieng Ward,51,Homa Bay,269,Karachuonyo Sub County,CORRECT,EXACT,
1550,Kendu Bay Town Ward,Homa Bay,Karachuonyo Sub County,fmsyW02tPng,51,269,1223,Kendu Bay Town Ward,51,Homa Bay,269,Karachuonyo Sub County,CORRECT,EXACT,
1551,West Gem Ward,Homa Bay,Rangwe Sub County,iK2Jk2AxhlD,51,1545,1224,West Gem Ward,51,Homa Bay,1545,Rangwe,CORRECT,NORMALIZED,
1552,East Gem Ward,Homa Bay,Rangwe Sub County,iK2Jk2AxhlD,51,1545,1225,East Gem Ward,51,Homa Bay,1545,Rangwe,CORRECT,NORMALIZED,
1557,Homa Bay West Ward,Homa Bay,Homa Bay Town Sub County,Ur2xRBDtazT,51,271,1226,Homa Bay West Ward,51,Homa Bay,271,Homa Bay Town Sub County,CORRECT,EXACT,
131,Township Ward,GARISSA,Garissa Sub County,lQkHbTC1iRg,60,1283,1227,Township Ward,60,Garissa,1283,Garissa,CORRECT,NORMALIZED,
1564,Kanyamwa Kologi Ward,Homa Bay,Ndhiwa Sub County,i2Y2fyNoFyZ,51,1541,1228,Kanyamwa Kologi Ward,51,Homa Bay,1541,Ndhiwa,CORRECT,NORMALIZED,
1569,Gembe Ward,Homa Bay,Mbita Sub County,mCGytMcMf6y,51,273,1229,Gembe Ward,51,Homa Bay,273,Mbita Sub County,CORRECT,EXACT,
1570,Lambwe Ward,Homa Bay,Mbita Sub County,mCGytMcMf6y,51,273,1230,Lambwe Ward,51,Homa Bay,273,Mbita Sub County,CORRECT,EXACT,
1571,Gwassi South Ward,Homa Bay,Suba Sub County,HoRW5aISmiD,51,310,1231,Gwassi South Ward,51,Homa Bay,310,Suba Sub County,CORRECT,EXACT,
1572,Gwassi North Ward,Homa Bay,Suba Sub County,HoRW5aISmiD,51,310,1232,Gwassi North Ward,51,Homa Bay,310,Suba Sub County,CORRECT,EXACT,
1573,Kaksingiri West Ward,Homa Bay,Suba Sub County,HoRW5aISmiD,51,310,1233,Kaksingiri West Ward,51,Homa Bay,310,Suba Sub County,CORRECT,EXACT,
134,Waberi Ward,GARISSA,Garissa Sub County,lQkHbTC1iRg,60,1283,1234,Waberi Ward,60,Garissa,1283,Garissa,CORRECT,NORMALIZED,
135,Balambala Ward,GARISSA,Balambala Sub County,FGBNPr91pXH,60,1280,1235,Balambala Ward,60,Garissa,1280,Balambala,CORRECT,NORMALIZED,
136,Danyere Ward,GARISSA,Balambala Sub County,FGBNPr91pXH,60,1280,1236,Danyere Ward,60,Garissa,1280,Balambala,CORRECT,NORMALIZED,
137,Jarajara Ward,GARISSA,Balambala Sub County,FGBNPr91pXH,60,1280,1237,Jarajara Ward,60,Garissa,1280,Balambala,CORRECT,NORMALIZED,
138,Saka Ward,GARISSA,Balambala Sub County,FGBNPr91pXH,60,1280,1238,Saka Ward,60,Garissa,1280,Balambala,CORRECT,NORMALIZED,
139,Sankuri Ward,GARISSA,Garissa Sub County,lQkHbTC1iRg,60,1283,1239,Sankuri Ward,60,Garissa,1283,Garissa,CORRECT,NORMALIZED,
140,Modogashe Ward,GARISSA,Lagdera Sub County,J69iWev2zwu,60,1286,1240,Modogashe Ward,60,Garissa,1286,Lagdera,CORRECT,NORMALIZED,
141,Benane Ward,GARISSA,Lagdera Sub County,J69iWev2zwu,60,1286,1241,Benane Ward,60,Garissa,1286,Lagdera,CORRECT,NORMALIZED,
142,Goreale Ward,GARISSA,Lagdera Sub County,J69iWev2zwu,60,1286,1242,Goreale Ward,60,Garissa,1286,Lagdera,CORRECT,NORMALIZED,
1798,Changamwe Ward,Mombasa,Changamwe Sub County,OvI6w06DhPJ,55,1251,1243,Changamwe Ward,55,Mombasa,1251,Changamwe,CORRECT,NORMALIZED,
1574,Ruma-kaksingiri East Ward,Homa Bay,Suba Sub County,HoRW5aISmiD,51,310,1244,Ruma-kaksingiri East Ward,51,Homa Bay,310,Suba Sub County,CORRECT,EXACT,
1575,Lugaga-wamuluma Ward,Vihiga,Vihiga Sub County,OOF3UX4yOt7,52,1507,1245,Lugaga-wamuluma Ward,52,Vihiga,1507,Vihiga,CORRECT,NORMALIZED,
1576,Central Maragoli Ward,Vihiga,Vihiga Sub County,OOF3UX4yOt7,52,1507,1246,Central Maragoli Ward,52,Vihiga,1507,Vihiga,CORRECT,NORMALIZED,
1577,Lyaduywa/izava Ward,Vihiga,Sabatia Sub County,urtJSF5jcBC,52,1508,1247,Lyaduywa/izava Ward,52,Vihiga,1508,Sabatia,CORRECT,NORMALIZED,
1578,West Sabatia Ward,Vihiga,Sabatia Sub County,urtJSF5jcBC,52,1508,1248,West Sabatia Ward,52,Vihiga,1508,Sabatia,CORRECT,NORMALIZED,
156,Nanighi Ward,GARISSA,Fafi Sub County,RScEHA3V38d,60,1282,1249,Nanighi Ward,60,Garissa,1282,Fafi,CORRECT,NORMALIZED,
157,Hulugho Ward,GARISSA,Hulugho Sub County,uyeif4CPqHt,60,1284,1250,Hulugho Ward,60,Garissa,1284,Hulugho,CORRECT,NORMALIZED,
158,Sangailu Ward,GARISSA,Hulugho Sub County,uyeif4CPqHt,60,1284,1251,Sangailu Ward,60,Garissa,1284,Hulugho,CORRECT,NORMALIZED,
1580,North Maragoli Ward,Vihiga,Sabatia Sub County,urtJSF5jcBC,52,1508,1252,North Maragoli Ward,52,Vihiga,1508,Sabatia,CORRECT,NORMALIZED,
1581,Wodanga Ward,Vihiga,Sabatia Sub County,urtJSF5jcBC,52,1508,1253,Wodanga Ward,52,Vihiga,1508,Sabatia,CORRECT,NORMALIZED,
1588,Luanda Township Ward,Vihiga,Luanda Sub County,lkYdgjRSOoE,52,1509,1254,Luanda Township Ward,52,Vihiga,1509,Luanda,CORRECT,NORMALIZED,
1589,Wemilabi Ward,Vihiga,Luanda Sub County,lkYdgjRSOoE,52,1509,1255,Wemilabi Ward,52,Vihiga,1509,Luanda,CORRECT,NORMALIZED,
1590,Mwibona Ward,Vihiga,Luanda Sub County,lkYdgjRSOoE,52,1509,1256,Mwibona Ward,52,Vihiga,1509,Luanda,CORRECT,NORMALIZED,
164,Malkagufu Ward,WAJIR,Wajir North Sub County,qsjAa8FE8OS,61,1292,1257,Malkagufu Ward,61,Wajir,1292,Wajir North,CORRECT,NORMALIZED,
165,Batalu Ward,WAJIR,Wajir North Sub County,qsjAa8FE8OS,61,1292,1258,Batalu Ward,61,Wajir,1292,Wajir North,CORRECT,NORMALIZED,
1592,Emabungo Ward,Vihiga,Luanda Sub County,lkYdgjRSOoE,52,1509,1259,Emabungo Ward,52,Vihiga,1509,Luanda,CORRECT,NORMALIZED,
167,Godoma Ward,WAJIR,Wajir North Sub County,qsjAa8FE8OS,61,1292,1260,Godoma Ward,61,Wajir,1292,Wajir North,CORRECT,NORMALIZED,
1594,Central Bunyore Ward,Vihiga,Emuhaya Sub County,Lpy789vqRC6,52,1506,1261,Central Bunyore Ward,52,Vihiga,1506,Emuhaya,CORRECT,NORMALIZED,
1595,West Bunyore Ward,Vihiga,Emuhaya Sub County,Lpy789vqRC6,52,1506,1262,West Bunyore Ward,52,Vihiga,1506,Emuhaya,CORRECT,NORMALIZED,
93,Mikinduni Ward,TANA RIVER,Galole Sub County,A4SNYCxrrnv,57,296,1263,Mikinduni Ward,57,Tana River,296,Galole Sub County,CORRECT,EXACT,
171,Khorof/Harar Ward,WAJIR,Wajir East Sub County,uov0yFMw9Qm,61,1291,1264,Khorof/Harar Ward,61,Wajir,1291,Wajir East,CORRECT,NORMALIZED,
172,Elben Ward,WAJIR,Tarbaj Sub County,fmNokBURXjM,61,1290,1265,Elben Ward,61,Wajir,1290,Tarbaj,CORRECT,NORMALIZED,
173,Sarman Ward,WAJIR,Tarbaj Sub County,fmNokBURXjM,61,1290,1266,Sarman Ward,61,Wajir,1290,Tarbaj,CORRECT,NORMALIZED,
174,Tarbaj Ward,WAJIR,Tarbaj Sub County,fmNokBURXjM,61,1290,1267,Tarbaj Ward,61,Wajir,1290,Tarbaj,CORRECT,NORMALIZED,
175,Wargadud Ward,WAJIR,Tarbaj Sub County,fmNokBURXjM,61,1290,1268,Wargadud Ward,61,Wajir,1290,Tarbaj,CORRECT,NORMALIZED,
122,Bura Ward,TAITA TAVETA,Mwatate Sub County,IBDoGsLdhvt,59,1276,1269,Bura Ward,59,Taita Taveta,1276,Mwatate,CORRECT,NORMALIZED,
177,Hadado Athibohol Ward,WAJIR,Wajir West Sub County,X98G0eIWdmP,61,1294,1270,Hadado Athibohol Ward,61,Wajir,1294,Wajir West,CORRECT,NORMALIZED,
1800,Jomvu Kuu Ward,Mombasa,Jomvu  Sub County,vSISrsNNHwq,55,1252,1271,Jomvu Kuu Ward,55,Mombasa,1252,Jomvu,CORRECT,NORMALIZED,
1599,Mungoma Ward,Vihiga,Vihiga Sub County,OOF3UX4yOt7,52,1507,1272,Mungoma Ward,52,Vihiga,1507,Vihiga,CORRECT,NORMALIZED,
1601,Chesikaki Ward,Bungoma,Cheptais Sub County,NZphHeczehh,53,1516,1273,Chesikaki Ward,53,Bungoma,1516,Cheptais,CORRECT,NORMALIZED,
1602,Chepyuk Ward,Bungoma,Cheptais Sub County,NZphHeczehh,53,1516,1274,Chepyuk Ward,53,Bungoma,1516,Cheptais,CORRECT,NORMALIZED,
1605,Elgon Ward,Bungoma,Mt Elgon Sub County,ZCYATXdLsL1,53,280,1275,Elgon Ward,53,Bungoma,280,Mt Elgon Sub County,CORRECT,EXACT,
1691,Kisa North Ward,Kakamega,Khwisero Sub County,UhQS2Mv0PCK,54,1498,1276,Kisa North Ward,54,Kakamega,1498,Khwisero,CORRECT,NORMALIZED,
1717,Nambale Township Ward,Busia,Nambale Sub County,e1J7R103h8I,62,1525,1277,Nambale Township Ward,62,Busia,1525,Nambale,CORRECT,NORMALIZED,
1718,Bukhayo North Walatsi Ward,Busia,Nambale Sub County,e1J7R103h8I,62,1525,1278,Bukhayo North Walatsi Ward,62,Busia,1525,Nambale,CORRECT,NORMALIZED,
1719,Bukhayo East Ward,Busia,Nambale Sub County,e1J7R103h8I,62,1525,1279,Bukhayo East Ward,62,Busia,1525,Nambale,CORRECT,NORMALIZED,
1720,Bukhayo Central Ward,Busia,Nambale Sub County,e1J7R103h8I,62,1525,1280,Bukhayo Central Ward,62,Busia,1525,Nambale,CORRECT,NORMALIZED,
1721,Bukhayo West Ward,Busia,Matayos Sub County,tvkI2HSIRW9,62,323,1281,Bukhayo West Ward,62,Busia,323,Matayos Sub County,CORRECT,EXACT,
203,MAROTHILE,MANDERA,MANDERA NORTH,,63,1301,2472,MAROTHILE,63,Mandera,1301,Mandera North,CORRECT,EXACT,
204,RHAMU,MANDERA,MANDERA NORTH,jrm0uyLXnC1,63,1301,1282,RHAMU,63,Mandera,1301,Mandera North,CORRECT,EXACT,
205,RHAMU DIMTU,MANDERA,MANDERA NORTH,jrm0uyLXnC1,63,1301,1283,RHAMU DIMTU,63,Mandera,1301,Mandera North,CORRECT,EXACT,
207,KOTULO,MANDERA,MANDERA SOUTH,iGFdm333PJ2,63,325,1284,KOTULO,63,Mandera,325,MANDERA SOUTH,CORRECT,EXACT,
208,ELWAK SOUTH,MANDERA,MANDERA SOUTH,qyhVIMG2rUw,63,325,1285,ELWAK SOUTH,63,Mandera,325,MANDERA SOUTH,CORRECT,EXACT,
210,SHAMBIR FATUMA,MANDERA,MANDERA SOUTH,qyhVIMG2rUw,63,325,1286,SHAMBIR FATUMA,63,Mandera,325,MANDERA SOUTH,CORRECT,EXACT,
211,ARABIA,MANDERA,MANDERA EAST,fGr9rRvaovO,63,1300,1287,ARABIA,63,Mandera,1300,Mandera East,CORRECT,EXACT,
221,BUTIYE,MARSABIT,MOYALE,sZjPgbWI5ra,64,1306,1288,BUTIYE,64,Marsabit,1306,Moyale,CORRECT,EXACT,
222,SOLOLO,MARSABIT,MOYALE,sZjPgbWI5ra,64,1306,1289,SOLOLO,64,Marsabit,1306,Moyale,CORRECT,EXACT,
223,HEILLU/MANYATTA,MARSABIT,MOYALE,sZjPgbWI5ra,64,1306,1290,HEILLU/MANYATTA,64,Marsabit,1306,Moyale,CORRECT,EXACT,
224,GOLBO,MARSABIT,MOYALE,sZjPgbWI5ra,64,1306,1291,GOLBO,64,Marsabit,1306,Moyale,CORRECT,EXACT,
231,NORTH HORR,MARSABIT,NORTH HORR,j6fqt5TYqPZ,64,1307,1292,NORTH HORR,64,Marsabit,1307,North Horr,CORRECT,EXACT,
232,ILLERET,MARSABIT,NORTH HORR,j6fqt5TYqPZ,64,1307,1293,ILLERET,64,Marsabit,1307,North Horr,CORRECT,EXACT,
233,SAGANTE/JALDESA,MARSABIT,SAKU,WILszL634oZ,64,329,1294,SAGANTE/JALDESA,64,Marsabit,329,SAKU,CORRECT,EXACT,
1723,Matayos South Ward,Busia,Matayos Sub County,tvkI2HSIRW9,62,323,1295,Matayos South Ward,62,Busia,323,Matayos Sub County,CORRECT,EXACT,
1724,Busibwabo Ward,Busia,Matayos Sub County,tvkI2HSIRW9,62,323,1296,Busibwabo Ward,62,Busia,323,Matayos Sub County,CORRECT,EXACT,
1725,Burumba Ward,Busia,Matayos Sub County,tvkI2HSIRW9,62,323,1297,Burumba Ward,62,Busia,323,Matayos Sub County,CORRECT,EXACT,
240,LAISAMIS,MARSABIT,LAISAMIS,eZpy65ooW0m,64,330,1298,LAISAMIS,64,Marsabit,330,LAISAMIS,CORRECT,EXACT,
251,Maua Ward,MERU,Igembe South Sub County,wtuGWT7KjVm,65,1316,1299,Maua Ward,65,Meru,1316,Igembe South,CORRECT,NORMALIZED,
252,Kiegoi/antubochiu Ward,MERU,Igembe South Sub County,wtuGWT7KjVm,65,1316,1300,Kiegoi/antubochiu Ward,65,Meru,1316,Igembe South,CORRECT,NORMALIZED,
253,Athiru gaiti Ward,MERU,Igembe South Sub County,wtuGWT7KjVm,65,1316,1301,Athiru gaiti Ward,65,Meru,1316,Igembe South,CORRECT,NORMALIZED,
254,Akachiu Ward,MERU,Igembe South Sub County,wtuGWT7KjVm,65,1316,1302,Akachiu Ward,65,Meru,1316,Igembe South,CORRECT,NORMALIZED,
255,Kanuni Ward,MERU,Igembe South Sub County,wtuGWT7KjVm,65,1316,1303,Kanuni Ward,65,Meru,1316,Igembe South,CORRECT,NORMALIZED,
256,Akirang'ondu Ward,MERU,Igembe Central Sub County,TPfcUHno8oP,65,1314,1304,Akirang'ondu Ward,65,Meru,1314,Igembe Central,CORRECT,NORMALIZED,
257,Athiru ruujine Ward,MERU,Igembe Central Sub County,TPfcUHno8oP,65,1314,1305,Athiru ruujine Ward,65,Meru,1314,Igembe Central,CORRECT,NORMALIZED,
258,Kiengu/Igembe East ward,MERU,Igembe Central Sub County,TPfcUHno8oP,65,1314,1306,Kiengu/Igembe East ward,65,Meru,1314,Igembe Central,CORRECT,NORMALIZED,
259,Njia Ward,MERU,Igembe Central Sub County,TPfcUHno8oP,65,1314,1307,Njia Ward,65,Meru,1314,Igembe Central,CORRECT,NORMALIZED,
260,Kangeta Ward,MERU,Igembe Central Sub County,TPfcUHno8oP,65,1314,1308,Kangeta Ward,65,Meru,1314,Igembe Central,CORRECT,NORMALIZED,
261,Antuambui Ward,MERU,Igembe North Sub County,G9DoZvSdGLx,65,1315,1309,Antuambui Ward,65,Meru,1315,Igembe North,CORRECT,NORMALIZED,
262,Ntunene Ward,MERU,Igembe North Sub County,G9DoZvSdGLx,65,1315,1310,Ntunene Ward,65,Meru,1315,Igembe North,CORRECT,NORMALIZED,
263,Antubetwe kiongo Ward,MERU,Igembe North Sub County,G9DoZvSdGLx,65,1315,1311,Antubetwe kiongo Ward,65,Meru,1315,Igembe North,CORRECT,NORMALIZED,
264,Naathu Ward,MERU,Igembe North Sub County,G9DoZvSdGLx,65,1315,1312,Naathu Ward,65,Meru,1315,Igembe North,CORRECT,NORMALIZED,
265,Amwathi Ward,MERU,Igembe North Sub County,G9DoZvSdGLx,65,1315,1313,Amwathi Ward,65,Meru,1315,Igembe North,CORRECT,NORMALIZED,
266,Athwana Ward,MERU,Tigania West Sub County,Q4xAPhWUnYC,65,1322,1314,Athwana Ward,65,Meru,1322,Tigania West,CORRECT,NORMALIZED,
267,Akithii Ward,MERU,Tigania West Sub County,Q4xAPhWUnYC,65,1322,1315,Akithii Ward,65,Meru,1322,Tigania West,CORRECT,NORMALIZED,
268,Kianjai Ward,MERU,Tigania West Sub County,Q4xAPhWUnYC,65,1322,1316,Kianjai Ward,65,Meru,1322,Tigania West,CORRECT,NORMALIZED,
269,Nkomo Ward,MERU,Tigania West Sub County,Q4xAPhWUnYC,65,1322,1317,Nkomo Ward,65,Meru,1322,Tigania West,CORRECT,NORMALIZED,
270,Mbeu Ward,MERU,Tigania West Sub County,Q4xAPhWUnYC,65,1322,1318,Mbeu Ward,65,Meru,1322,Tigania West,CORRECT,NORMALIZED,
271,Thangatha Ward,MERU,Tigania East Sub County,U3lGZ71W9Te,65,1321,1319,Thangatha Ward,65,Meru,1321,Tigania East,CORRECT,NORMALIZED,
272,Mikinduri Ward,MERU,Tigania East Sub County,U3lGZ71W9Te,65,1321,1320,Mikinduri Ward,65,Meru,1321,Tigania East,CORRECT,NORMALIZED,
273,Kiguchwa Ward,MERU,Tigania East Sub County,U3lGZ71W9Te,65,1321,1321,Kiguchwa Ward,65,Meru,1321,Tigania East,CORRECT,NORMALIZED,
274,Muthara Ward,MERU,Tigania East Sub County,U3lGZ71W9Te,65,1321,1322,Muthara Ward,65,Meru,1321,Tigania East,CORRECT,NORMALIZED,
275,Karama Ward,MERU,Tigania East Sub County,U3lGZ71W9Te,65,1321,1323,Karama Ward,65,Meru,1321,Tigania East,CORRECT,NORMALIZED,
276,Municipality Ward,MERU,Imenti North Sub County,BDxUGx86itV,65,1317,1324,Municipality Ward,65,Meru,1317,Imenti North,CORRECT,NORMALIZED,
277,Ntima east Ward,MERU,Imenti North Sub County,BDxUGx86itV,65,1317,1325,Ntima east Ward,65,Meru,1317,Imenti North,CORRECT,NORMALIZED,
278,Ntima west Ward,MERU,Imenti North Sub County,BDxUGx86itV,65,1317,1326,Ntima west Ward,65,Meru,1317,Imenti North,CORRECT,NORMALIZED,
279,Nyaki west Ward,MERU,Imenti North Sub County,BDxUGx86itV,65,1317,1327,Nyaki west Ward,65,Meru,1317,Imenti North,CORRECT,NORMALIZED,
